filepath,gt_text,label,pii_type,source_type,transcript,stt_sec
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00034_spk07.wav,안내 말씀드립니다. 하나 둘 셋 넷 다섯 여섯 일곱.,0,,negative_hard,"안내 말씀드립니다. 하나, 둘, 셋, 넷, 다섯, 여섯, 일곱.",5.331
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00035_spk08.wav,확인을 위해 알려드립니다. 송장번호는 구육육육 육칠육공입니다.,0,,negative_hard,확인을 위해 알려드립니다. 송장번호는 9666-6760입니다.,5.331
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00036_spk09.wav,잠시 안내드립니다. 오늘은 이공이이년 구월 칠일입니다.,0,,negative_hard,"잠시 안내드립니다, 오늘은 2022년 9월 7일입니다.",5.331
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00037_spk10.wav,안내 말씀드립니다. 가격은 육이일육팔원입니다.,0,,negative_hard,"안내 말씀드립니다, 가격은 62168원입니다.",5.331
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00038_spk11.wav,우편번호는 사칠팔구팔입니다. 참고 부탁드립니다.,0,,negative_hard,우편번호는 47898입니다. 참고 부탁드립니다.,5.331
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00039_spk12.wav,고객님께 안내드립니다. 좌석은 이구열 삼이번입니다.,0,,negative_hard,"고객님께 안내드립니다, 좌석은 29132번입니다.",5.331
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00040_spk13.wav,오늘은 이공이일년 사월 이사일입니다.,0,,negative_hard,오늘은 2021년 4월 24일입니다.,5.331
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00041_spk14.wav,가격은 일일오공원입니다. 확인 부탁드립니다.,0,,negative_hard,"가격은 1150원입니다, 확인 부탁 드립니다.",5.331
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00042_spk01.wav,하나 둘 셋 넷 다섯 여섯 일곱.,0,,negative_hard,"하나, 둘, 셋, 넷, 다섯, 여섯, 일곱.",5.331
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00043_spk02.wav,주문번호는 공사육일팔사구구이입니다. 확인 부탁드립니다.,0,,negative_hard,주문번호는 046184992입니다. 확인 부탁드립니다.,5.331
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00044_spk03.wav,잠시 안내드립니다. 우편번호는 일일칠삼구입니다.,0,,negative_hard,"잠시 안내드립니다, 우편번호는 11739입니다.",0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00045_spk04.wav,고객님께 안내드립니다. 좌석은 이삼열 이칠번입니다.,0,,negative_hard,고객님께 안내드립니다. 좌석은 23열 27번입니다.,0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00046_spk05.wav,가격은 팔삼공공일원입니다.,0,,negative_hard,가격은 83001원입니다.,0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00047_spk06.wav,안내 말씀드립니다. 하나 둘 셋 넷 다섯 여섯 일곱.,0,,negative_hard,안나 둘 셋 넷 다섯 여섯 일곱,0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00048_spk07.wav,확인을 위해 알려드립니다. 이일사번 버스를 타시면 됩니다.,0,,negative_hard,확인을 위해 알려드립니다. 214번 버스를 타시면 됩니다.,0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00049_spk08.wav,우편번호는 칠공일이공입니다.,0,,negative_hard,우편번호는 70120입니다.,0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00050_spk09.wav,안내 말씀드립니다. 좌석은 이육열 이일번입니다.,0,,negative_hard,안내 말씀드립니다. 좌석은 26121번입니다.,0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00051_spk10.wav,고객님께 안내드립니다. 오늘은 이공이육년 삼월 이이일입니다.,0,,negative_hard,"고객님께 안내드립니다, 오늘은 2026년 3월 2일입니다.",0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00052_spk11.wav,하나 둘 셋 넷 다섯 여섯 일곱. 양해 부탁드립니다.,0,,negative_hard,"하나, 둘, 셋, 넷, 다섯, 여섯, 일곱 양해 부탁드립니다.",0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00053_spk12.wav,좌석은 육열 팔번입니다. 양해 부탁드립니다.,0,,negative_hard,"좌석은 6열 8번입니다, 양해 부탁드립니다.",0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00054_spk13.wav,고객님께 안내드립니다. 제품 일련번호는 칠육이일 이공이일 육구칠구입니다.,0,,negative_hard,고객님께 안내드립니다. 제품 일련번호는 7621-2021-6979입니다.,0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00055_spk14.wav,좌석은 이공열 이번입니다.,0,,negative_hard,좌석은 2012번입니다.,0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00056_spk01.wav,잠시 안내드립니다. 송장번호는 칠칠일육 칠공일사입니다.,0,,negative_hard,"잠시 안내드립니다, 송장번호는 7716-7014입니다.",0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00057_spk02.wav,좌석은 일칠열 삼사번입니다. 감사합니다.,0,,negative_hard,좌석은 17열 34번입니다. 감사합니다.,0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00058_spk03.wav,가격은 팔육이팔구원입니다. 참고 부탁드립니다.,0,,negative_hard,가격은 86289원입니다. 참고 부탁드립니다.,0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00059_spk04.wav,잠시 안내드립니다. 팔칠이번 버스를 타시면 됩니다.,0,,negative_hard,"잠시 안내드립니다, 872번 버스를 타시면 됩니다.",0.262
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00060_spk05.wav,좌석은 구열 사번입니다. 감사합니다.,0,,negative_hard,좌석은 9열 4번입니다. 감사합니다.,0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00061_spk06.wav,고객님께 안내드립니다. 제품 일련번호는 삼일칠칠 구칠일칠 칠오일칠입니다.,0,,negative_hard,고객님께 안내드립니다. 제품 일련번호는 3177-9717-7517입니다.,0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00062_spk07.wav,제품 일련번호는 공팔팔공 일구구사 팔팔삼칠입니다.,0,,negative_hard,제품 일련번호는 0880-1994-8837입니다.,0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00063_spk08.wav,좌석은 이칠열 사번입니다. 양해 부탁드립니다.,0,,negative_hard,좌석은 27열 4번입니다. 양해 부탁드립니다.,0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00064_spk09.wav,팔오칠번 버스를 타시면 됩니다. 참고 부탁드립니다.,0,,negative_hard,857번 버스를 타시면 됩니다. 참고 부탁드립니다.,0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00065_spk10.wav,오늘은 이공이이년 육월 이칠일입니다. 양해 부탁드립니다.,0,,negative_hard,오늘은 2022년 6월 27일입니다. 양해 부탁드립니다.,0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00066_spk11.wav,주문번호는 이칠이육일사구삼삼입니다. 참고 부탁드립니다.,0,,negative_hard,주문번호는 272614933입니다. 참고 부탁드립니다.,0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00067_spk12.wav,생일은 사월 이삼일이에요. 확인 부탁드립니다.,0,,negative_hard,"생일은 4월 2, 3일이에요, 확인 부탁 드립니다.",0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00068_spk13.wav,하나 둘 셋 넷 다섯 여섯 일곱. 감사합니다.,0,,negative_hard,"하나, 둘, 셋, 넷, 다섯, 여섯, 일곱. 감사합니다.",0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00069_spk14.wav,하나 둘 셋 넷 다섯 여섯 일곱.,0,,negative_hard,"하나, 둘, 셋, 넷, 다섯, 여섯, 일곱.",0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00070_spk01.wav,송장번호는 칠공팔공 팔육구칠입니다.,0,,negative_hard,송장번호는 7080-8697입니다.,0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00071_spk02.wav,잠시 안내드립니다. 송장번호는 구이이일 육구구오입니다.,0,,negative_hard,"잠시 안내드립니다, 송장번호는 921-6995입니다.",0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00072_spk03.wav,우편번호는 육오사칠이입니다. 양해 부탁드립니다.,0,,negative_hard,"우편번호는 65472입니다, 양해 부탁드립니다.",0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00073_spk04.wav,육팔삼번 버스를 타시면 됩니다. 양해 부탁드립니다.,0,,negative_hard,"683번 버스를 타시면 됩니다, 양해 부탁드립니다.",0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00074_spk05.wav,좌석은 삼공열 구번입니다.,0,,negative_hard,좌석은 3019번입니다.,0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00075_spk06.wav,송장번호는 팔팔오일 오팔칠구입니다. 감사합니다.,0,,negative_hard,송장번호는 8851-5879입니다. 감사합니다.,0.266
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00076_spk07.wav,잠시 안내드립니다. 오육공번 버스를 타시면 됩니다.,0,,negative_hard,잠시 안내드립니다. 560번 버스를 타시면 됩니다.,0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00077_spk08.wav,오늘은 이공이오년 일월 칠일입니다. 양해 부탁드립니다.,0,,negative_hard,오늘은 2025년 1월 7일입니다. 양해 부탁드립니다.,0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00078_spk09.wav,우편번호는 이공사삼팔입니다. 확인 부탁드립니다.,0,,negative_hard,우편번호는 20438입니다. 확인 부탁드립니다.,0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00079_spk10.wav,하나 둘 셋 넷 다섯 여섯 일곱.,0,,negative_hard,"하나, 둘, 셋, 넷, 다섯, 여섯, 일곱.",0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00080_spk11.wav,사팔육번 버스를 타시면 됩니다. 양해 부탁드립니다.,0,,negative_hard,486번 버스를 타시면 됩니다. 양해 부탁드립니다.,0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00081_spk12.wav,오늘은 이공이삼년 칠월 일사일입니다.,0,,negative_hard,오늘은 2023년 7월 14일입니다.,0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00082_spk13.wav,고객님께 안내드립니다. 좌석은 일팔열 사번입니다.,0,,negative_hard,고객님께 안내드립니다. 좌석은 1814번입니다.,0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00083_spk14.wav,가격은 육삼사칠원입니다. 참고 부탁드립니다.,0,,negative_hard,가격은 6347원입니다. 참고 부탁드립니다.,0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00084_spk01.wav,송장번호는 팔일육공 육사팔사입니다. 양해 부탁드립니다.,0,,negative_hard,"송장번호는 8160-6484입니다, 양해 부탁드립니다.",0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00085_spk02.wav,오늘은 이공이이년 팔월 이삼일입니다.,0,,negative_hard,오늘은 2022년 8월 23일입니다.,0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00086_spk03.wav,오늘은 이공이일년 육월 이공일입니다. 양해 부탁드립니다.,0,,negative_hard,"오늘은 2021년 6월 20일입니다, 양해 부탁드립니다.",0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00087_spk04.wav,생일은 일공월 일팔일이에요. 양해 부탁드립니다.,0,,negative_hard,"생일은 10월 18일이에요, 양해 부탁 드립니다.",0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00088_spk05.wav,사이팔번 버스를 타시면 됩니다. 감사합니다.,0,,negative_hard,"428번 버스를 타시면 됩니다, 감사합니다.",0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00089_spk06.wav,구육일번 버스를 타시면 됩니다. 양해 부탁드립니다.,0,,negative_hard,"961번 버스를 타시면 됩니다, 양해 부탁 드립니다.",0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00090_spk07.wav,좌석은 일이열 일구번입니다. 감사합니다.,0,,negative_hard,"좌석은 12월 19번입니다, 감사합니다.",0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00091_spk08.wav,일일오번 버스를 타시면 됩니다. 참고 부탁드립니다.,0,,negative_hard,115번 버스를 타시면 됩니다. 참고 부탁드립니다.,0.246
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00092_spk09.wav,오늘은 이공이오년 육월 일삼일입니다.,0,,negative_hard,오늘은 2025년 6월 13일입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00093_spk10.wav,주문번호는 사팔사공팔오팔팔칠칠입니다. 참고 부탁드립니다.,0,,negative_hard,주문번호는 4840-858-877입니다. 참고 부탁드립니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00094_spk11.wav,좌석은 일칠열 육번입니다.,0,,negative_hard,좌석은 일 칠열 육번입니다,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00095_spk12.wav,송장번호는 팔팔공일 삼삼육일입니다. 감사합니다.,0,,negative_hard,송장번호는 88013361입니다. 감사합니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00096_spk13.wav,주문번호는 구삼사육육칠육육오입니다. 확인 부탁드립니다.,0,,negative_hard,주문번호는 93466-7665입니다. 확인 부탁드립니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00097_spk14.wav,하나 둘 셋 넷 다섯 여섯 일곱. 확인 부탁드립니다.,0,,negative_hard,"하나, 둘, 셋, 넷, 다섯, 여섯, 일곱, 확인 부탁드립니다.",0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00098_spk01.wav,잠시 안내드립니다. 주문번호는 팔일사사구일사칠육육입니다.,0,,negative_hard,"잠시 안내드립니다, 주문번호는 8144914766입니다.",0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00099_spk02.wav,사이육번 버스를 타시면 됩니다. 양해 부탁드립니다.,0,,negative_hard,"426번 버스를 타시면 됩니다, 양해 부탁드립니다.",0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00100_spk03.wav,송장번호는 사오공팔 팔이일공입니다. 확인 부탁드립니다.,0,,negative_hard,송장번호는 4508-8210입니다. 확인 부탁드립니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00101_spk04.wav,확인을 위해 알려드립니다. 우편번호는 삼오삼육팔입니다.,0,,negative_hard,"확인을 위해 알려드립니다, 우편번호는 35368입니다.",0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00102_spk05.wav,가격은 이구공팔원입니다. 양해 부탁드립니다.,0,,negative_hard,가격은 2908원입니다. 양해 부탁드립니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00103_spk06.wav,주문번호는 일삼구칠오오이삼일사입니다. 양해 부탁드립니다.,0,,negative_hard,"주문 번호는 1397-552314입니다, 양해 부탁드립니다.",0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00104_spk07.wav,잠시 안내드립니다. 생일은 팔월 일일일이에요.,0,,negative_hard,잠시 안내드립니다. 생일은 8월 1일이에요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00105_spk08.wav,하나 둘 셋 넷 다섯 여섯 일곱. 감사합니다.,0,,negative_hard,"하나, 둘, 셋, 넷, 다섯, 여섯, 일곱. 감사합니다.",0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00106_spk09.wav,고객님께 안내드립니다. 송장번호는 공오삼삼 육사오이입니다.,0,,negative_hard,고객님께 안내드립니다. 송장번호는 0533-6452입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00107_spk10.wav,안내 말씀드립니다. 생일은 팔월 일이일이에요.,0,,negative_hard,"안내 말씀 드립니다, 생일은 8월 1일 이에요.",0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00108_spk11.wav,송장번호는 구일사이 팔삼사일입니다. 확인 부탁드립니다.,0,,negative_hard,"송장번호는 914-8341입니다, 확인 부탁드립니다.",0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00109_spk12.wav,하나 둘 셋 넷 다섯 여섯 일곱. 참고 부탁드립니다.,0,,negative_hard,"1, 2, 3, 4, 5, 6, 7, 참고 부탁드립니다.",0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00110_spk13.wav,오늘은 이공이사년 오월 일팔일입니다.,0,,negative_hard,오늘은 2024년 5월 18일입니다.,0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00111_spk14.wav,팔이오번 버스를 타시면 됩니다. 양해 부탁드립니다.,0,,negative_hard,"825번 버스를 타시면 됩니다, 양해 부탁드립니다.",0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00112_spk01.wav,송장번호는 칠팔팔일 육오팔공입니다. 참고 부탁드립니다.,0,,negative_hard,송장번호는 7881-6580입니다. 참고 부탁드립니다.,0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00113_spk02.wav,삼칠이번 버스를 타시면 됩니다. 참고 부탁드립니다.,0,,negative_hard,372번 버스를 타시면 됩니다. 참고 부탁드립니다.,0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00114_spk03.wav,안내 말씀드립니다. 생일은 육월 이일이에요.,0,,negative_hard,안내 말씀드립니다. 생일은 6월 2일이에요.,0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00115_spk04.wav,우편번호는 오삼공삼팔입니다.,0,,negative_hard,우편번호는 53038입니다.,0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00116_spk05.wav,좌석은 일삼열 삼일번입니다.,0,,negative_hard,좌석은 일삼열 삼일번입니다.,0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00117_spk06.wav,오늘은 이공이공년 일일월 일일일입니다. 양해 부탁드립니다.,0,,negative_hard,오늘은 2020년 1일월 1일일입니다. 양해 부탁드립니다.,0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00118_spk07.wav,안내 말씀드립니다. 우편번호는 구팔구이육입니다.,0,,negative_hard,안내 말씀드립니다. 우편번호는 98926입니다.,0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00119_spk08.wav,확인을 위해 알려드립니다. 오육삼번 버스를 타시면 됩니다.,0,,negative_hard,확인을 위해 알려드립니다. 563번 버스를 타시면 됩니다.,0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00120_spk09.wav,생일은 팔월 이공일이에요. 감사합니다.,0,,negative_hard,생일은 8월 20일이에요. 감사합니다.,0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00121_spk10.wav,송장번호는 삼일팔사 삼이이이입니다. 확인 부탁드립니다.,0,,negative_hard,송장번호는 3184-3222입니다. 확인 부탁드립니다.,0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00122_spk11.wav,고객님께 안내드립니다. 가격은 칠일칠칠칠원입니다.,0,,negative_hard,"고객님께 안내드립니다, 가격은 71777원입니다.",0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00123_spk12.wav,안내 말씀드립니다. 오늘은 이공이일년 일월 오일입니다.,0,,negative_hard,안내 말씀드립니다. 오늘은 2021년 1월 5일입니다.,0.258
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00124_spk13.wav,잠시 안내드립니다. 하나 둘 셋 넷 다섯 여섯 일곱.,0,,negative_hard,"잠시 안내드립니다. 1, 2, 3, 4, 5, 6, 7.",0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00125_spk14.wav,칠구구번 버스를 타시면 됩니다. 양해 부탁드립니다.,0,,negative_hard,"799번 버스를 타시면 됩니다, 양해 부탁드립니다.",0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00126_spk01.wav,주문번호는 칠구칠칠이삼육구이입니다. 참고 부탁드립니다.,0,,negative_hard,"주문 번호는 79772-3692입니다, 참고 부탁드립니다.",0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00127_spk02.wav,확인을 위해 알려드립니다. 하나 둘 셋 넷 다섯 여섯 일곱.,0,,negative_hard,"확인을 위해 알려드립니다, 하나, 둘, 셋, 넷, 다섯, 여섯, 일곱.",0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00128_spk03.wav,잠시 안내드립니다. 생일은 일공월 일구일이에요.,0,,negative_hard,"잠시 안내드립니다, 생일은 10월 19일이에요.",0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00129_spk04.wav,주문번호는 삼팔팔육이구일이칠입니다.,0,,negative_hard,주문 번호는 388629127입니다.,0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00130_spk05.wav,하나 둘 셋 넷 다섯 여섯 일곱. 확인 부탁드립니다.,0,,negative_hard,"하나, 둘, 셋, 넷, 다섯, 여섯, 일곱 확인 부탁드립니다.",0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00131_spk06.wav,주문번호는 이구팔공육팔육오공팔입니다. 감사합니다.,0,,negative_hard,주문번호는 2980-6865-08입니다. 감사합니다.,0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00132_spk07.wav,제품 일련번호는 오구구일 육이사칠 삼일사구입니다.,0,,negative_hard,제품 일련번호는 5991-6247-3149입니다.,0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00133_spk08.wav,고객님께 안내드립니다. 제품 일련번호는 사삼공공 구팔일팔 공육삼오입니다.,0,,negative_hard,고객님께 안내드립니다. 제품 일련번호는 4300-9818-0635입니다.,0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00134_spk09.wav,하나 둘 셋 넷 다섯 여섯 일곱. 감사합니다.,0,,negative_hard,"하나, 둘, 셋, 넷, 다섯, 여섯, 일곱, 감사합니다.",0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00135_spk10.wav,고객님께 안내드립니다. 하나 둘 셋 넷 다섯 여섯 일곱.,0,,negative_hard,"고객님께 안내드립니다. 1, 2, 3, 4, 5, 6, 7",0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00136_spk11.wav,가격은 칠이오팔팔원입니다. 양해 부탁드립니다.,0,,negative_hard,"가격은 72588원입니다, 양해 부탁드립니다.",0.274
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00137_spk12.wav,제품 일련번호는 이일삼칠 이일삼팔 육오팔구입니다. 참고 부탁드립니다.,0,,negative_hard,제품 일련번호는 2137-2138-6589입니다. 참고 부탁드립니다.,0.274
